Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Fraud
53121,-1.911725091,0.063973756,2.378270424,-3.89129542,-1.611904719,-0.860576271,-0.211167288,0.027809778,1.478908169,0.25433619,-0.208258947,-0.981531425,-2.007217316,-0.56609813,1.510196899,-1.337953832,-0.343803894,1.418121148,-2.61734913,-0.292836738,-0.234414661,0.210440227,-0.238158468,0.553574496,0.315925609,-0.084502012,0.192568308,0.170511871,39.55,0
76533,1.421837236,-0.468223161,0.161189978,-0.746902561,-0.755600143,-0.769858169,-0.442727635,-0.264175365,-0.868224383,0.617328572,-0.597590156,-0.356255968,1.105153967,-0.354229946,0.657631977,1.168297952,0.028785482,-1.166802282,0.61791937,0.172383294,0.286983025,0.795129673,-0.236188472,-0.043978511,0.734253428,-0.013965816,0.004979561,0.011740612,26.8,0
35966,0.747498575,-0.345423387,-0.340749518,1.390590512,-0.063818198,-0.568726259,0.74315826,-0.256051905,-0.311830049,-0.060792398,-0.183731061,0.258797495,-0.019138429,0.610615259,0.931423996,-0.418111341,-0.044765905,-0.700000586,-0.776340239,0.312742377,0.226452475,0.189799436,-0.355501214,0.099975016,0.700798293,-0.23100016,-0.036212357,0.050890976,249,0
12093,-4.696795224,2.693867479,-4.475132713,5.467684549,-1.556758075,-1.549420289,-4.104214873,0.553934075,-1.498468131,-4.594951763,5.275505851,-11.34902855,0.374549235,-8.138694884,0.548570894,-6.653594347,-10.24675541,-4.191066267,0.991486122,-0.158970549,0.573898081,-0.080162775,0.318407817,-0.245862203,0.338238432,0.032270621,-1.508457934,0.608074683,0,1
151857,2.152905584,-0.686764112,-1.322101416,-0.835374259,-0.437083506,-0.293894359,-1.002915272,0.029885313,-0.187105052,0.240398615,0.802710643,-0.145644256,0.48618194,-2.004735523,-0.300754699,2.000364445,0.899957393,0.156424735,0.695261008,0.060502169,0.247220209,0.814350691,0.011263496,-0.892180126,-0.085302462,-0.056888925,0.030694871,-0.030188754,11,0
25679,-0.597170606,1.172138382,1.240775244,-0.200336639,0.068816933,-0.640523852,0.648011444,0.008801832,-0.083475016,0.013383605,-0.921427177,-0.514253549,-0.463020699,0.15726747,0.962765322,0.349971627,-0.550042248,-0.134959009,0.175433148,0.201441738,-0.298119378,-0.755344183,-0.065817207,-0.153783914,-0.095779877,0.108748377,0.367187932,0.174676758,2.67,0
125564,-1.468526281,-1.548705155,0.203965338,-2.295015566,1.07355155,1.533927966,-0.129494864,0.471102502,-0.485549919,0.067246836,0.48782224,-0.174297117,-0.398288933,-0.459137513,-0.9803572,0.774156366,0.289802137,-2.297178562,-0.16764131,-0.702928475,-0.182507821,0.141469316,1.186131269,-0.996977608,-1.017649278,-0.688248136,0.312179056,0.024839322,94.16,0
67929,-0.794417454,-0.107079142,3.215612218,-1.280502798,-1.5531813,-0.004981684,-0.682556398,0.335083605,0.112383999,-0.332205269,-1.057558879,-0.26726818,-0.097070444,-1.575875544,-1.98079632,0.600350571,0.788033737,-1.397010553,0.340628291,0.173298161,0.162338078,0.852501006,-0.367368652,0.783611976,0.511075562,-0.133381383,0.34770103,0.133383854,3.8,0
41582,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45,1
128519,-4.599447002,2.762539943,-4.656529871,5.201403067,-2.470387712,-0.35761793,-3.767188827,0.061466444,-1.836199863,-1.470645258,2.143930633,-5.839736057,0.153011631,-6.177364566,-0.785415654,-4.510522737,-10.34051286,-4.181177553,-0.376135683,-1.000657722,1.581480357,0.26133272,0.621415022,0.994109927,-0.687853106,-0.337531253,-1.612791046,1.231424735,93.35,1
139107,-4.6665001,-3.952320086,0.206093982,5.153524618,5.229468882,0.939039595,-0.63503286,-0.704506474,-0.2347857,4.031435051,0.983646779,-0.578913743,-0.199814214,-0.729706928,1.266713456,-0.842769191,-0.102946074,-0.597597213,1.060154226,-2.28613708,-0.664263126,1.821421635,0.113562782,-0.759673347,-0.502304099,0.630638836,-0.513880223,0.72952585,22.47,1
50082,1.294884037,-0.696959713,0.028663641,-0.719048123,-0.567193793,0.12270579,-0.644590369,0.222699661,-0.77395186,0.711408097,1.376565836,-0.509239874,-1.781461777,0.384490821,-0.245068908,0.206901235,1.029449345,-1.871935157,0.390848223,-0.115643002,0.238795107,0.699573907,-0.096148162,-0.280596546,0.554882823,-0.017446578,0.009415504,-0.016780493,10,0
119864,1.866692994,-0.518642068,0.163588424,0.406760576,-0.987197232,-0.214381463,-0.846066592,0.118302237,1.199303702,-0.037059563,1.006116229,1.563009169,0.757644002,-0.185948951,0.103285823,0.550705931,-0.919746962,0.637407976,-0.070522813,-0.118286281,0.149150434,0.572757673,0.241882468,0.085232048,-0.416186691,-0.444213808,0.054355542,-0.029671505,30.24,0
171692,-2.179598595,-2.608246011,1.024551718,-1.297923383,2.489865791,-1.907321697,-1.449402006,0.353468389,-1.044720652,0.286538611,0.121737897,-0.279264598,-1.278438511,0.455960173,-1.054901418,-1.086231148,-0.501626786,1.721675607,-1.09834482,0.053174537,-0.076287134,-0.639469216,0.392294821,0.707850748,-0.13688827,0.410899274,-0.047441696,0.172293564,10,0
92634,-0.952253052,1.652507472,0.298176365,3.787800016,2.314582859,-0.966721954,0.79916273,-0.238513825,-0.695966581,-0.531636654,0.570216244,-3.158228935,2.102338971,-1.276170005,-1.509709173,1.369881098,2.212066842,0.781362687,-1.515995832,-0.190475528,-0.487396957,-1.133210081,-0.130191928,-0.286300948,-0.567287468,-0.368169163,0.109362206,0.208191568,10.06,0
134819,2.06121509,-0.185425888,-1.486030751,0.2928178,0.250535156,-0.673569129,0.20512905,-0.263964577,0.66031381,0.045590489,-1.492404579,0.114641282,-0.067694894,0.248075134,-0.097179507,-0.087200492,-0.395230173,-0.707026738,0.414995964,-0.176668523,-0.281790405,-0.687817295,0.178275509,-0.764688539,-0.122675674,0.324668736,-0.076730015,-0.067882736,26.3,0
160230,-0.123790032,0.68746665,0.329195745,-0.639934613,0.663281334,-0.942231505,1.483558752,-0.461887623,0.048678734,-0.279924545,-1.102202375,0.032204548,0.05169566,-0.103127251,-0.701713386,-0.348505397,-0.477379635,-0.710635499,0.083646244,0.154338415,-0.189868084,-0.215674332,0.100220885,-0.098901051,-0.811438286,0.130405251,0.214739407,0.051600056,49.82,0
161912,-1.488559928,1.878166714,-2.841734862,-1.678809249,2.302351063,3.040329961,-0.381599306,1.812592241,0.266028322,-0.01996781,-0.065692934,0.202334936,-0.302057138,-0.401551237,0.140870192,0.380207439,0.652591659,-0.364695067,-0.530254915,0.335506604,-0.373216328,-1.020427167,0.249109782,0.577350826,-0.17284494,0.18660844,0.418583304,0.192424003,8.93,0
77264,-1.130729023,1.356704075,0.681665103,-0.254576025,0.005022344,-0.101297824,0.227273984,0.566459888,0.010909516,0.27238514,1.079041705,-0.325074595,-1.76941923,0.116791095,0.700593619,0.47282285,0.068450093,0.225671626,-0.083018895,0.200737281,-0.298825245,-0.709784673,0.015511836,-0.423769007,-0.182430964,0.09400499,0.169424641,-0.08369072,9.83,0
166942,-0.194094384,1.287862012,-2.590630534,-0.39180926,2.233260636,-1.071241491,1.274160508,-0.083013519,-0.745627562,-1.343562248,0.943457433,0.154289973,0.163815595,-2.382056762,-1.217697803,0.757365569,1.564081482,1.353260333,-0.009848322,-0.167959756,0.055735171,0.388059994,0.0278051,-0.081264781,-0.264924719,0.500396143,-0.325250115,-0.194024473,0.76,0
130497,2.140067594,-1.918845064,-0.332833413,-1.720776414,-1.605848084,0.61608415,-1.960721753,0.302929902,-0.668108124,1.635530064,-0.135261673,-0.660650261,-0.153595921,-0.613785952,-0.439224809,0.34873,-0.133002829,1.117119021,0.198053688,-0.307834335,-0.117892342,-0.002639324,0.256330886,0.040291338,-0.52100535,-0.262621629,0.042053143,-0.031754779,67,0
145258,-1.643546108,3.179041658,-2.954471876,-0.308829493,1.159927633,-0.312636129,-0.924232446,-7.471447472,0.066493311,-0.950666841,0.1809871,0.361084052,-0.12198967,-2.367205618,-0.718414323,0.257339849,2.738547399,0.535115331,-0.98150586,-1.566050487,6.95658996,-1.960368676,0.96410858,0.784904355,-0.189375681,0.546709704,0.29835663,0.137502572,0.76,0
142246,2.044958749,-1.226305609,-0.894744492,-0.909735021,-0.996121145,-0.449307575,-0.914290115,0.039580661,-0.035398118,0.938801437,0.387770317,-0.744719866,-1.530651484,0.178447845,-0.416775806,1.318448231,-0.001345293,-0.669551678,0.909624787,-0.022631216,0.251499198,0.566403946,0.1012991,-0.414531307,-0.218490527,-0.173475342,-0.026174908,-0.059932129,66,0
119924,-0.811477199,-0.973692022,-2.20803574,-2.202582407,3.803373639,2.455065393,0.344170845,0.554321939,-1.522170966,0.397955294,-0.40945953,-0.355357805,-0.0754589,0.73073783,0.151781494,-2.144506348,-0.352033671,0.949258946,-1.015050748,-0.75003587,-0.146350774,0.297334524,0.94266614,0.664958749,-0.470352926,-0.327230604,0.268525249,0.133751911,6.49,0
123745,-3.950889706,-3.31373435,0.454562093,0.906719606,1.095541426,-0.128610535,-0.542689517,0.509306911,-1.258350594,0.952195617,0.054842311,0.111088224,0.250388783,0.249047286,0.236118338,-1.34511062,-0.226262879,2.314151867,0.180893595,0.63108232,-0.214092648,-0.682913713,-0.236864396,0.199592002,0.656528585,-0.420928196,0.178039273,-0.136034817,282,0
61250,-1.377456057,1.646122178,0.745735588,-0.114643272,-0.69064675,-0.698717125,-0.121447559,0.943790958,-0.796091494,-0.281721731,1.023021815,0.959711153,0.053305274,0.904078599,0.089092175,0.622287677,-0.31586631,0.205005833,0.264794538,0.008858205,-0.124830187,-0.530369641,0.07429228,0.305691095,-0.127831252,0.063556779,0.127209602,0.03392246,8.91,0
80807,1.231570788,-0.02989471,0.457670042,-0.127900102,-0.683856736,-0.955965785,-0.121952511,-0.097474669,-0.0018786,-0.020090093,1.640183358,0.894359701,-0.155398188,0.473370672,0.435749388,0.399445761,-0.471688039,-0.052004581,0.282650954,-0.063767708,-0.043278817,-0.161942964,0.055510149,0.592188042,0.176461435,0.930528397,-0.089158247,-0.003936301,7.68,0
38525,-0.516018247,-0.455332916,2.094044959,-1.84289691,-1.031129793,0.408777335,-0.924133322,0.272172619,-2.458699596,1.316661318,0.894011216,-1.095319563,-0.334586024,-0.21497013,0.754374789,-0.498596539,0.626163375,0.816066121,0.525209368,-0.252039482,0.049075267,0.469663146,-0.30914285,-0.322072854,0.065130864,0.054649088,0.007027258,0.048744482,14.2,0
126233,-1.329958615,-0.123650695,0.93303107,-3.086827572,-0.494215246,-0.546785166,-0.311817369,0.351723603,-2.682353067,0.645508075,0.271608916,0.098325617,1.358550109,-0.335720432,-1.617374414,-0.110525773,0.035416495,0.431113124,-0.280273833,-0.316675399,-0.142918752,0.014962868,-0.164697095,-0.333863247,0.897661534,-0.106190358,0.04745598,-0.004644679,15,0
154869,-0.548504731,0.437334702,1.547227811,-0.424582831,0.509229586,-0.045169483,0.224337182,0.149617857,0.215251784,-0.90056288,-1.006416015,0.156262916,0.302121031,-0.147134198,0.653094666,-0.052658594,-0.431845978,-0.003205912,0.358048918,0.059547299,-0.101379153,-0.314242883,-0.008572714,0.57131878,-0.285752292,-0.554424753,0.149215254,0.158638048,7.49,0
35899,-2.857169754,4.045601381,-4.197298786,5.487198631,-3.070776168,-1.422686338,-5.65131374,2.019657395,-5.015490987,-6.319707509,3.779602208,-8.077093646,1.440888856,-7.891908779,0.530452788,-7.954070045,-14.26505595,-5.771064426,2.892169685,0.981608722,1.080322734,-0.56138415,0.102678427,-0.067194723,-0.476931194,-0.103716356,1.166961492,0.663632067,1,1
77294,-0.270867685,1.673322211,-0.652145293,0.721466668,1.872819327,-0.959345775,1.386371988,-0.253955352,-0.9172265,-1.578772805,1.511179359,-1.078535565,-1.324735328,-3.31071697,0.376122161,1.336325709,2.139974431,2.387907948,-0.060744965,0.088719317,-0.189135814,-0.431101617,-0.497431404,-0.858727421,0.408074446,-0.32686591,-0.087361514,-0.104358421,4.49,0
159146,-0.835372276,1.031400069,-2.050220595,-1.361651663,3.154671954,3.134460195,0.255803064,0.850284886,-0.115639224,-0.580985312,0.160235689,-0.285996383,-0.260140133,-0.596672694,1.136354084,-0.088849713,0.409117133,0.598691461,-0.181455331,-0.180943862,0.367083907,0.998922677,-0.072636394,0.638436516,-0.466538167,-0.212989074,-0.588188411,0.001838468,2.58,0
55158,1.213296973,-0.846708848,0.706115433,-0.707693567,-0.927981783,0.53758775,-1.050681867,0.327720149,-0.600361554,0.606070009,1.603424368,0.300714069,-0.180471069,-0.208395115,-0.034535878,0.567924124,0.75552319,-1.735771762,0.198179731,0.036892603,0.282783272,0.846324072,-0.038500657,-0.241213402,0.316871639,-0.101193008,0.051750515,0.005086998,30,0
166549,-0.253806735,0.326542078,2.032585324,0.845632492,-0.252834008,0.742142559,-0.530031064,0.481377879,0.333677472,-0.119163256,0.062329903,0.045916324,-0.629169263,-0.060294707,0.489113338,0.561763363,-0.834183652,1.562196269,0.524893299,-0.024090838,0.399281471,1.238014534,-0.127946237,-0.491592747,-0.818863284,-0.477391604,0.297384996,0.213856972,5.99,0
79991,-0.618131295,-4.620659043,-1.376208227,-0.385811619,-2.29694162,-0.384398985,0.745381004,-0.523085203,-1.771333256,0.890972107,-1.305697407,-1.388399502,-0.325647429,0.055177055,-0.106389085,-0.643501383,0.78287628,0.185459656,-0.114856635,1.904211351,0.431629787,-0.847261715,-1.131767925,-0.073152064,0.297800736,-0.150103708,-0.203914591,0.198885536,1143.92,0
30235,1.430437812,-0.267188783,-0.844048927,-0.811089454,-0.087335114,-0.724752121,-0.172464151,-0.174469527,-1.264319571,0.475375625,0.904127906,-0.644005602,-0.353416057,-0.632186016,-0.064959796,1.507875457,0.610196963,-0.287640554,1.063115243,0.123055187,0.184432247,0.408980045,-0.322835653,-0.540700728,0.873507552,-0.004500829,-0.023960955,0.005443577,24.99,0
144987,1.921448979,-0.333010917,-1.322302362,0.306167328,0.065465384,-0.583394575,0.158230854,-0.154492955,0.364219617,0.197276475,0.596587324,0.956985214,-0.203995819,0.474810543,-0.826902906,-0.013200422,-0.488784458,-0.347893976,0.530434681,-0.108434896,-0.180619875,-0.512386986,0.188769501,-0.382623942,-0.222511579,0.27666432,-0.086359872,-0.067650353,60.68,0
157284,-0.242244999,4.147185548,-5.672349096,6.493740596,1.591168156,-1.602522595,-0.95046284,0.72290291,-4.128505253,-3.963224472,4.469467312,-4.655071325,-0.441775589,-10.14981292,0.612797714,-0.288725034,1.404507075,2.132081379,0.707199946,0.562029861,0.249022571,-0.480286306,-0.286080217,-1.153574756,-0.035571128,0.55962821,0.409446483,0.221048105,0.77,1
51214,-1.011889608,0.455557993,1.532312967,-0.922042698,0.294621049,-1.005308909,1.065778521,-0.089036689,-0.647480034,-0.961984318,-0.046050489,-0.232057005,-0.667985489,0.391818594,0.549133446,-0.159821502,-0.005610625,-1.004877029,-0.913390383,0.056697853,0.067158711,-0.060126136,-0.078015307,0.451253125,0.344841972,0.929850121,-0.10210212,0.045267619,67.46,0
94625,1.707856937,0.024880791,-0.488140039,3.787548155,1.139451485,2.914672622,-0.743357878,0.699135879,1.008470647,0.912806096,0.765354142,-2.043868387,1.001547339,1.322887254,-2.720076962,-0.153429555,0.752610596,-0.755785824,-1.912562634,-0.368014255,0.010865192,0.548257832,0.091218295,-1.00795946,-0.082182818,0.179709189,0.007737719,-0.06884131,33.76,1
53711,-0.505305709,1.225706539,1.365970799,0.576507203,-0.000655833,-0.850464779,0.581382673,-0.108270188,-0.492812746,-0.159238801,-0.151496014,-0.173435514,0.146714632,-0.361739846,1.437560074,-0.02937718,0.364882484,-0.002932563,0.909887257,0.228368106,-0.212694736,-0.543992065,-0.007116802,0.343748424,-0.466380703,0.187035402,0.219252092,0.213142179,1.29,0
152727,1.594575339,-2.328793842,-1.037877872,-2.287700003,-1.474994925,-0.060346311,-0.950004071,0.01927167,1.033992729,-0.058481896,-0.034364239,0.536244006,0.312050427,0.090579017,1.31837783,-0.8478456,-0.978100523,2.698592023,0.187821505,0.071598871,-0.092339684,-0.363534947,-0.066829002,-1.122358279,-0.526531495,-0.328940392,0.006320686,0.004494799,315,0
37785,1.139347182,-0.491970183,0.558010555,0.491711676,-0.907243133,-0.138455128,-0.530428751,0.150108218,-1.119781436,0.998557247,1.266114735,0.030267651,-1.148932761,0.678829368,0.541675208,-1.347019114,-0.06317175,1.321589971,-1.339796253,-0.559266177,-0.328806407,-0.641925948,0.098039236,0.121615293,0.196651997,-0.447627784,0.043710466,0.025922184,54.3,0
8415,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1,1
120960,-0.088659457,0.823566555,-1.152119956,-0.233639446,0.224290903,-0.800400155,0.560723957,0.41266534,-0.09707748,-0.97967564,0.136907085,-1.011925985,-2.65479767,0.211981088,0.272957243,0.640026387,0.328017176,1.734859787,0.281735487,-0.249364816,0.369216607,0.805275609,-0.037933794,-0.638054111,-0.374548736,-0.13609642,-0.04444684,0.022277305,65.55,0
64480,-3.607749431,-4.611040629,0.814074502,-1.875784297,5.527927838,0.947908684,-2.933213818,1.128572172,-0.791695342,0.599222713,-0.209689916,-0.883397717,0.257613458,-0.40993866,0.794501948,1.656226035,-0.634822882,-0.379800733,0.184058636,1.723617232,0.59360843,0.304285445,0.567043735,0.998530492,0.882428783,-0.186076951,-0.057258197,-0.015042455,100,0
150433,-0.76708312,0.756484187,1.009079687,-1.087208301,0.034350306,0.360362449,-0.014773725,0.704631863,-0.161223144,-0.948882464,-0.369128896,0.161188804,-0.530068879,0.394194042,-0.409436489,0.985090858,-0.914236307,0.577429732,0.41514741,-0.188635939,-0.12465738,-0.544223624,-0.087990195,-1.049757022,-0.378087758,0.3311888,-0.060812774,0.046851128,17,0
133819,2.09243004,0.017661239,-2.520860088,0.338759339,0.786956962,-1.159320916,0.740121274,-0.325049093,-0.105465968,0.495598649,0.547817387,-0.366793899,-2.445610218,1.462404644,-0.691604641,-0.493857205,-0.240997486,0.097269749,0.301849784,-0.34322581,0.294597986,0.851419073,-0.134586781,0.806935035,0.590927271,0.673560018,-0.147841386,-0.099163715,10,0
127064,1.672866057,-0.595518703,-0.580490061,1.358996938,-0.381533536,0.069522746,-0.231089698,0.128495497,0.799535942,0.224434914,0.274152528,0.716507271,-0.895721862,0.328884901,-0.791805063,0.285950534,-0.650664747,0.076392972,0.178206861,-0.051200046,-0.27942907,-0.981751084,0.277484769,-0.499828576,-0.443135645,-1.07347379,0.018960884,-0.021369817,135.37,0
145695,1.701199813,-0.7734291,-1.253849857,0.431811874,-0.369483153,-0.886696833,0.28977739,-0.354404323,1.014141355,-0.309321481,-0.879288912,0.955299921,0.645254595,-0.051761186,-0.452106799,-0.724823727,-0.025179667,-0.587177455,0.139889832,0.149807485,0.199935068,0.555572683,-0.121551207,0.078517144,0.145879143,0.176413927,-0.051209145,-0.030885012,179.75,0
154532,1.852087783,-0.63442338,-0.746254095,0.379890401,-0.487578181,-0.400407705,-0.313662587,-0.052288566,1.365469146,-0.178018204,-1.532562775,-0.09580107,-0.543216286,0.147218401,0.777516313,0.409391603,-0.731510024,0.06156472,0.197317064,-0.060810573,-0.222605593,-0.750741009,0.232148845,-0.722136977,-0.406856288,-0.630040701,0.00643915,-0.023474801,103.06,0
121614,-0.490072808,-0.03923736,0.415389333,-2.840149384,-0.236245972,-0.63704202,0.306821277,-0.277807352,-2.496795569,1.230001893,0.20140601,-0.885335528,-0.340443208,-0.078077913,-1.48809762,-0.671026127,0.239824882,0.277017036,0.405769744,-0.462896652,-0.18550531,-0.275799699,-0.213181005,-0.376730803,0.07261581,-0.262850373,-0.311954642,0.091813111,14.17,0
